40.396,62.968,40.75,57.373,50.071,42.209,61.478,47.076,66.517,34.81,74.045,24.718,70.241,29.106
40.392,63.047,40.713,57.402,50.074,42.216,61.561,47.141,66.562,34.863,74.148,24.745,70.311,29.14
40.387,63.121,40.682,57.43,50.077,42.223,61.644,47.206,66.607,34.917,74.251,24.771,70.376,29.171
40.381,63.19,40.656,57.458,50.08,42.231,61.728,47.271,66.654,34.972,74.353,24.795,70.437,29.199
40.374,63.253,40.636,57.487,50.084,42.24,61.814,47.337,66.701,35.027,74.453,24.818,70.494,29.224
40.366,63.312,40.623,57.516,50.089,42.248,61.901,47.402,66.748,35.084,74.552,24.839,70.547,29.246
40.358,63.366,40.618,57.545,50.093,42.257,61.989,47.466,66.797,35.141,74.649,24.86,70.596,29.264
40.35,63.415,40.621,57.576,50.097,42.266,62.08,47.53,66.847,35.199,74.745,24.88,70.642,29.279
40.342,63.461,40.631,57.608,50.102,42.275,62.172,47.592,66.899,35.257,74.838,24.9,70.683,29.291
40.334,63.502,40.649,57.641,50.106,42.283,62.266,47.653,66.951,35.316,74.93,24.92,70.722,29.3
40.326,63.54,40.674,57.675,50.11,42.292,62.363,47.712,67.005,35.376,75.02,24.941,70.758,29.306
40.319,63.575,40.706,57.71,50.113,42.301,62.462,47.77,67.061,35.437,75.109,24.962,70.792,29.31
40.313,63.608,40.744,57.747,50.116,42.31,62.562,47.825,67.118,35.498,75.196,24.983,70.824,29.313
40.308,63.638,40.788,57.785,50.119,42.32,62.665,47.878,67.176,35.56,75.281,25.006,70.855,29.314
40.305,63.667,40.836,57.823,50.121,42.331,62.77,47.929,67.236,35.622,75.367,25.03,70.886,29.314
40.304,63.695,40.888,57.862,50.122,42.342,62.877,47.977,67.298,35.685,75.452,25.055,70.918,29.314
40.305,63.722,40.943,57.9,50.123,42.356,62.984,48.023,67.361,35.748,75.537,25.081,70.95,29.314
40.308,63.749,41.001,57.939,50.124,42.37,63.093,48.066,67.426,35.812,75.623,25.109,70.984,29.314
40.313,63.775,41.059,57.977,50.126,42.387,63.202,48.108,67.492,35.876,75.711,25.138,71.022,29.315
40.321,63.802,41.117,58.014,50.127,42.406,63.311,48.147,67.56,35.94,75.801,25.169,71.062,29.317
40.331,63.828,41.174,58.05,50.129,42.426,63.42,48.185,67.629,36.003,75.894,25.201,71.106,29.32
40.343,63.856,41.23,58.084,50.131,42.449,63.527,48.222,67.7,36.067,75.991,25.235,71.155,29.325
40.358,63.884,41.284,58.116,50.135,42.473,63.634,48.257,67.773,36.13,76.092,25.27,71.21,29.331
40.374,63.912,41.336,58.147,50.14,42.5,63.738,48.293,67.847,36.193,76.197,25.307,71.27,29.339
40.392,63.941,41.385,58.175,50.147,42.528,63.84,48.328,67.923,36.255,76.307,25.346,71.336,29.348
40.412,63.971,41.43,58.202,50.155,42.558,63.94,48.364,68,36.316,76.423,25.386,71.409,29.36
40.434,64.001,41.473,58.227,50.167,42.589,64.037,48.4,68.08,36.376,76.543,25.428,71.488,29.373
